5	6,5	-0.095545	0.393653	0.787307	0.00072398
5	7,A	0.222295	0.174547	0.349094	0.00096531
5	7,2	-0.130567	0.195515	0.332121	0.00096531
5	7,3	-0.127734	0.307505	0.615011	0.00096531
5	7,4	-0.124742	0.361679	0.723359	0.00096531
5	7,5	-0.123356	-0.177736	-0.355472	0.00072398
5	7,6	-0.128821	-0.269028	-0.538057	0.00096531
5	8,A	0.460792	0.226529	0.453059	0.00096531
5	8,2	-0.135542	0.295987	0.591974	0.00096531
5	8,3	-0.132654	0.349536	0.699071	0.00096531
5	8,4	-0.130749	-0.186621	-0.373241	0.00096531
5	8,5	-0.128264	-0.270015	-0.540029	0.00072398
5	8,6	-0.133747	-0.317192	-0.634384	0.00096531
5	8,7	-0.160466	-0.373118	-0.746237	0.00096531
5	9,A	0.682074	0.268101	0.536203	0.00096531
5	9,2	-0.138632	0.339824	0.679649	0.00096531
5	9,3	-0.136834	-0.196612	-0.393224	0.00096531
5	9,4	-0.133859	-0.232059	-0.464118	0.00096531
5	9,5	-0.131352	-0.313835	-0.627670	0.00072398
5	9,6	-0.136855	-0.402035	-0.804070	0.00096531
5	9,7	-0.163593	-0.452057	-0.904114	0.00096531
5	9,8	-0.044394	-0.492582	-0.985164	0.00096531
5	10,A	1.500000	0.331496	0.662991	0.00386124
5	10,2	-0.144042	-0.163570	-0.327141	0.00386124
5	10,3	-0.141141	-0.235303	-0.470606	0.00386124
5	10,4	-0.138177	-0.314638	-0.629277	0.00386124
5	10,5	-0.135683	-0.399584	-0.799167	0.00289593
5	10,6	-0.141194	-0.444223	-0.888446	0.00386124
5	10,7	-0.043148	-0.492434	-0.984867	0.00386124
5	10,8	0.202290	-0.590755	-1.181511	0.00386124
5	10,9	0.447849	-0.708740	-1.417480	0.00386124
6	2,A	-0.114167	0.168495	0.230210	0.00096531
6	3,A	-0.111568	0.147164	0.221860	0.00096531
6	3,2	-0.121915	0.019233	-0.243829	0.00096531
6	4,A	-0.109194	0.120257	0.200721	0.00096531
6	4,2	-0.119123	0.014113	-0.215036	0.00096531
6	4,3	-0.116458	0.059192	-0.056865	0.00096531
6	5,A	-0.107596	0.115918	0.216665	0.00096531
6	5,2	-0.117900	0.069596	-0.061038	0.00096531
6	5,3	-0.115243	0.163696	0.189929	0.00096531
6	5,4	-0.112881	0.263316	0.443310	0.00096531
6	6,A	0.010435	0.133243	0.266486	0.00072398
6	6,2	-0.144181	0.132139	0.124194	0.00072398
6	6,3	-0.141538	0.231326	0.379215	0.00072398
6	6,4	-0.139190	0.331648	0.663295	0.00072398
6	6,5	-0.138999	0.380696	0.761392	0.00072398
6	7,A	0.262174	0.192430	0.384860	0.00096531
6	7,2	-0.148738	0.209711	0.357361	0.00096531
6	7,3	-0.146112	0.318050	0.636099	0.00096531
6	7,4	-0.144697	0.365741	0.731482	0.00096531
6	7,5	-0.143473	-0.178846	-0.357692	0.00096531
6	7,6	-0.169692	-0.280666	-0.561333	0.00072398
6	8,A	0.482354	0.241313	0.482626	0.00096531
6	8,2	-0.151323	0.307533	0.615067	0.00096531
6	8,3	-0.149705	0.356117	0.712234	0.00096531
6	8,4	-0.147293	-0.184088	-0.368175	0.00096531
6	8,5	-0.146040	-0.267603	-0.535207	0.00096531
6	8,6	-0.172288	-0.323254	-0.646508	0.00072398
6	8,7	-0.176976	-0.362116	-0.724232	0.00096531
6	9,A	0.694187	0.279876	0.559752	0.00096531
6	9,2	-0.156394	0.345816	0.691631	0.00096531
6	9,3	-0.153745	-0.193794	-0.387588	0.00096531
6	9,4	-0.151345	-0.228134	-0.456268	0.00096531
6	9,5	-0.150100	-0.308744	-0.617488	0.00096531
6	9,6	-0.176503	-0.400876	-0.801753	0.00072398
6	9,7	-0.179634	-0.397210	-0.794420	0.00096531
6	9,8	-0.011411	-0.483777	-0.967554	0.00096531
6	10,A	1.500000	0.341117	0.682234	0.00386124
6	10,2	-0.160379	-0.159436	-0.318872	0.00386124
6	10,3	-0.157773	-0.228909	-0.457819	0.00386124
6	10,4	-0.155349	-0.308093	-0.616186	0.00386124
6	10,5	-0.154176	-0.387327	-0.774653	0.00386124
6	10,6	-0.179023	-0.396278	-0.792555	0.00289593
6	10,7	-0.011287	-0.483343	-0.966686	0.00386124
6	10,8	0.268101	-0.586115	-1.172230	0.00386124
6	10,9	0.484093	-0.706989	-1.413978	0.00386124
7	2,A	-0.461877	0.107387	-0.157238	0.00096531
7	3,A	-0.460210	0.060465	-0.174539	0.00096531
7	3,2	-0.468910	-0.118962	-0.937820	0.00096531
7	4,A	-0.457617	0.033764	-0.140937	0.00096531
7	4,2	-0.466638	-0.163473	-0.870342	0.00096531
7	4,3	-0.464878	-0.070036	-0.542577	0.00096531
7	5,A	-0.467986	-0.023768	-0.189067	0.00096531
7	5,2	-0.477078	-0.066929	-0.567247	0.00096531
7	5,3	-0.475347	0.093112	-0.132299	0.00096531
7	5,4	-0.473057	0.201986	0.190459	0.00096531
7	6,A	-0.089639	0.059646	0.014177	0.00096531
7	6,2	-0.481633	0.091845	-0.148120	0.00096531
7	6,3	-0.479852	0.197720	0.175697	0.00096531
7	6,4	-0.478620	0.285588	0.475371	0.00096531
7	6,5	-0.488938	0.297369	0.500525	0.00096531
7	7,A	0.411952	0.174667	0.240224	0.00072398
7	7,2	-0.485803	0.183614	0.160008	0.00072398
7	7,3	-0.485024	0.277201	0.444697	0.00072398
7	7,4	-0.482795	0.293770	0.487454	0.00072398
7	7,5	-0.493091	-0.258201	-0.585150	0.00072398
7	7,6	-0.497620	-0.330723	-0.714109	0.00072398
7	8,A	0.614504	0.221937	0.325331	0.00096531
7	8,2	-0.487638	0.267639	0.416638	0.00096531
7	8,3	-0.485835	0.291794	0.472587	0.00096531
7	8,4	-0.483611	-0.245545	-0.563593	0.00096531
7	8,5	-0.493922	-0.327475	-0.706532	0.00096531
7	8,6	-0.498604	-0.348533	-0.734594	0.00096531
7	8,7	-0.501385	-0.324114	-0.666031	0.00072398
7	9,A	0.773194	0.242711	0.351279	0.00096531
7	9,2	-0.493342	0.288889	0.455401	0.00096531
7	9,3	-0.491583	-0.247104	-0.578757	0.00096531
7	9,4	-0.489331	-0.274092	-0.600140	0.00096531
7	9,5	-0.499719	-0.348015	-0.727641	0.00096531
7	9,6	-0.502845	-0.363208	-0.744596	0.00096531
7	9,7	-0.507327	-0.374945	-0.749890	0.00072398
7	9,8	-0.122900	-0.448819	-0.897639	0.00096531
7	10,A	1.500000	0.285776	0.467593	0.00386124
7	10,2	-0.472817	-0.212020	-0.495828	0.00386124
7	10,3	-0.471067	-0.270391	-0.582990	0.00386124
7	10,4	-0.468887	-0.342199	-0.706808	0.00386124
7	10,5	-0.478497	-0.364503	-0.736265	0.00386124
7	10,6	-0.483324	-0.376194	-0.752387	0.00386124
7	10,7	-0.121287	-0.451963	-0.903925	0.00289593
7	10,8	0.388746	-0.567259	-1.134517	0.00386124
7	10,9	0.610121	-0.698546	-1.397092	0.00386124
8	2,A	-0.507685	0.039129	-0.312387	0.00096531
8	3,A	-0.505092	0.035047	-0.254214	0.00096531
8	3,2	-0.512722	-0.180629	-1.025445	0.00096531
8	4,A	-0.514496	-0.035471	-0.314134	0.00096531
8	4,2	-0.522155	-0.233910	-1.023132	0.00096531
8	4,3	-0.519886	-0.227966	-0.848583	0.00096531
8	5,A	-0.514869	-0.084296	-0.332550	0.00096531
8	5,2	-0.522459	-0.217532	-0.853460	0.00096531
8	5,3	-0.520172	-0.056500	-0.428185	0.00096531
8	5,4	-0.530618	0.108485	0.000739	0.00096531
8	6,A	-0.385254	-0.064896	-0.229744	0.00096531
8	6,2	-0.524927	-0.055928	-0.437135	0.00096531
8	6,3	-0.523699	0.117522	0.014199	0.00096531
8	6,4	-0.533077	0.207506	0.317153	0.00096531
8	6,5	-0.533297	0.229714	0.365672	0.00096531
8	7,A	0.120931	0.047500	-0.015314	0.00096531
8	7,2	-0.528340	0.107594	0.007362	0.00096531
8	7,3	-0.526077	0.217139	0.326863	0.00096531
8	7,4	-0.535471	0.221712	0.340213	0.00096531
8	7,5	-0.535706	-0.320983	-0.711203	0.00096531
8	7,6	-0.538333	-0.394373	-0.842908	0.00096531
8	8,A	0.607840	0.157747	0.190197	0.00072398
8	8,2	-0.534064	0.207288	0.294474	0.00072398
8	8,3	-0.531845	0.220266	0.329975	0.00072398
8	8,4	-0.541217	-0.319226	-0.719326	0.00072398
8	8,5	-0.541529	-0.386852	-0.829134	0.00072398
8	8,6	-0.542601	-0.369092	-0.774545	0.00072398
8	8,7	-0.545308	-0.379554	-0.777379	0.00072398
8	9,A	0.784814	0.171549	0.229785	0.00096531
8	9,2	-0.513558	0.215256	0.327731	0.00096531
8	9,3	-0.511343	-0.316143	-0.703700	0.00096531
8	9,4	-0.520792	-0.338911	-0.724110	0.00096531
8	9,5	-0.520326	-0.370139	-0.761928	0.00096531
8	9,6	-0.523099	-0.420733	-0.855589	0.00096531
8	9,7	-0.525806	-0.427790	-0.855581	0.00096531
8	9,8	-0.414899	-0.475296	-0.950593	0.00072398
8	10,A	1.500000	0.221207	0.332681	0.00386124
8	10,2	-0.517357	-0.274473	-0.625855	0.00386124
8	10,3	-0.515179	-0.328235	-0.705640	0.00386124
8	10,4	-0.523850	-0.357370	-0.739262	0.00386124
8	10,5	-0.524234	-0.417965	-0.844149	0.00386124
8	10,6	-0.527007	-0.424823	-0.849645	0.00386124
8	10,7	-0.394240	-0.473803	-0.947605	0.00386124
8	10,8	0.095530	-0.565137	-1.130274	0.00289593
8	10,9	0.576828	-0.697331	-1.394661	0.00386124
9	2,A	-0.517198	-0.013718	-0.372682	0.00096531
9	3,A	-0.526764	-0.059660	-0.393525	0.00096531
9	3,2	-0.532954	-0.262096	-1.065907	0.00096531
9	4,A	-0.526348	-0.113295	-0.421784	0.00096531
9	4,2	-0.532529	-0.303726	-1.045309	0.00096531
9	4,3	-0.542010	-0.303648	-0.946164	0.00096531
9	5,A	-0.525481	-0.166412	-0.452038	0.00096531
9	5,2	-0.531595	-0.283812	-0.926277	0.00096531
9	5,3	-0.542147	-0.216991	-0.702933	0.00096531
9	5,4	-0.541653	-0.050633	-0.278961	0.00096531
9	6,A	-0.407070	-0.134674	-0.345244	0.00096531
9	6,2	-0.536503	-0.208317	-0.691586	0.00096531
9	6,3	-0.545956	-0.051070	-0.289689	0.00096531
9	6,4	-0.545472	0.117492	0.164633	0.00096531
9	6,5	-0.544508	0.151960	0.239911	0.00096531
9	7,A	-0.178832	-0.086958	-0.254497	0.00096531
9	7,2	-0.540546	-0.052384	-0.274062	0.00096531
9	7,3	-0.550044	0.117569	0.153705	0.00096531
9	7,4	-0.549545	0.149505	0.224729	0.00096531
9	7,5	-0.548658	-0.389559	-0.826051	0.00096531
9	7,6	-0.551096	-0.418484	-0.869390	0.00096531
9	8,A	0.287946	0.005020	-0.060207	0.00096531
9	8,2	-0.520050	0.120803	0.174428	0.00096531
9	8,3	-0.529562	0.140061	0.215208	0.00096531
9	8,4	-0.529140	-0.393813	-0.833734	0.00096531
9	8,5	-0.527475	-0.412582	-0.847602	0.00096531
9	8,6	-0.531614	-0.437187	-0.887881	0.00096531
9	8,7	-0.535909	-0.443182	-0.893558	0.00096531
9	9,A	0.765635	0.096533	0.110516	0.00072398
9	9,2	-0.523864	0.142601	0.213840	0.00072398
9	9,3	-0.533417	-0.392171	-0.840364	0.00072398
9	9,4	-0.532217	-0.365184	-0.758677	0.00072398
9	9,5	-0.531402	-0.425858	-0.859833	0.00072398
9	9,6	-0.535541	-0.479661	-0.966804	0.00072398
9	9,7	-0.539836	-0.482037	-0.964075	0.00072398
9	9,8	-0.411646	-0.531882	-1.063764	0.00072398
9	10,A	1.500000	0.148864	0.216490	0.00386124
9	10,2	-0.527482	-0.344351	-0.745531	0.00386124
9	10,3	-0.536257	-0.358832	-0.752138	0.00386124
9	10,4	-0.535908	-0.413520	-0.839394	0.00386124
9	10,5	-0.535093	-0.475256	-0.951924	0.00386124
9	10,6	-0.539232	-0.479306	-0.958613	0.00386124
9	10,7	-0.416111	-0.526459	-1.052918	0.00386124
9	10,8	-0.196136	-0.593227	-1.186454	0.00386124
9	10,9	0.264279	-0.697795	-1.395590	0.00289593
10	2,A	-0.538705	-0.088817	-0.478997	0.00362483
10	3,A	-0.538043	-0.123446	-0.479655	0.00362483
10	3,2	-0.546375	-0.307757	-1.092750	0.00354603
10	4,A	-0.538314	-0.170424	-0.496264	0.00362483
10	4,2	-0.546578	-0.345111	-1.073122	0.00354603
10	4,3	-0.547042	-0.334779	-0.955483	0.00354603
10	5,A	-0.537311	-0.223337	-0.536694	0.00362483
10	5,2	-0.546774	-0.322021	-0.955173	0.00354603
10	5,3	-0.546016	-0.250838	-0.738023	0.00354603
10	5,4	-0.546165	-0.137522	-0.438370	0.00354603
10	6,A	-0.417783	-0.188464	-0.432804	0.00362483
10	6,2	-0.551019	-0.250053	-0.745151	0.00354603
10	6,3	-0.550310	-0.140495	-0.444546	0.00354603
10	6,4	-0.550442	0.035322	0.011219	0.00354603
10	6,5	-0.549500	0.113832	0.170737	0.00354603
10	7,A	-0.186187	-0.138665	-0.321341	0.00362483
10	7,2	-0.528701	-0.154043	-0.435521	0.00354603
10	7,3	-0.528008	0.030281	0.014484	0.00354603
10	7,4	-0.528224	0.109571	0.170991	0.00354603
10	7,5	-0.526434	-0.384545	-0.790615	0.00354603
10	7,6	-0.530953	-0.450337	-0.908270	0.00354603
10	8,A	0.064313	-0.085536	-0.224373	0.00362483
10	8,2	-0.532853	0.031008	0.005950	0.00354603
10	8,3	-0.532205	0.109187	0.162257	0.00354603
10	8,4	-0.531574	-0.385856	-0.805908	0.00354603
10	8,5	-0.530710	-0.446362	-0.909614	0.00354603
10	8,6	-0.535229	-0.464761	-0.936341	0.00354603
10	8,7	-0.514015	-0.474794	-0.949587	0.00354603
10	9,A	0.554551	0.008647	-0.052039	0.00362483
10	9,2	-0.536793	0.103847	0.142776	0.00354603
10	9,3	-0.535298	-0.388543	-0.821117	0.00354603
10	9,4	-0.535592	-0.398702	-0.818901	0.00354603
10	9,5	-0.534729	-0.453066	-0.911135	0.00354603
10	9,6	-0.539248	-0.509827	-1.023930	0.00354603
10	9,7	-0.518034	-0.512009	-1.024017	0.00354603
10	9,8	-0.390691	-0.558165	-1.116330	0.00354603
10	10,A	1.500000	0.104682	0.139083	0.01359313
10	10,2	-0.539571	-0.346618	-0.739114	0.01329763
10	10,3	-0.539002	-0.393091	-0.811084	0.01329763
10	10,4	-0.539296	-0.445788	-0.899256	0.01329763
10	10,5	-0.538433	-0.501091	-1.002183	0.01329763
10	10,6	-0.542952	-0.506929	-1.013859	0.01329763
10	10,7	-0.412341	-0.556704	-1.113407	0.01329763
10	10,8	-0.155192	-0.622794	-1.245589	0.01329763
10	10,9	0.102517	-0.710037	-1.420073	0.01329763
